,Factor1
TCGA-EJ-A8FN-01,-2.4352260077351016
TCGA-95-7948-01,-0.5703799007387301
TCGA-2G-AAFG-01,-3.4561709218932606
TCGA-GV-A40E-01,0.6229873347299806
TCGA-RS-A6TP-01,-0.1797271886098673
TCGA-73-4677-01,5.203894286617499
TCGA-ZJ-AB0H-01,0.4982304806647111
TCGA-HW-7490-01,-1.7844280132784476
TCGA-DJ-A2Q1-01,-3.4561709218932606
TCGA-DX-A7ER-01,-2.3464370401078734
TCGA-CS-6188-01,-3.228349658413665
TCGA-X7-A8M5-01,-1.9693969363791346
TCGA-50-5942-01,-2.122407125192297
TCGA-DX-A3UA-01,-3.4561709218932606
TCGA-V4-A9F8-01,-3.299222287424232
TCGA-CS-6668-01,-2.838641132127553
TCGA-BH-A208-01,-1.604634184326225
TCGA-BH-A1F6-01,-2.323735354436298
TCGA-BA-A6DB-01,-2.6619540801863626
TCGA-C5-A7X5-01,1.0657564197711498
TCGA-CF-A47W-01,-2.415697025072171
TCGA-DX-A8BP-01,11.377841395437365
TCGA-EL-A3ZH-01,-3.2859648898932607
TCGA-XF-AAN2-01,4.546748864145688
TCGA-DX-AB2V-01,-0.6251027642406611
TCGA-CZ-5453-01,-2.8100323986731786
TCGA-VS-A9U5-01,-2.0139170545832275
TCGA-DC-6154-01,-0.30392653656505114
TCGA-AR-A1AU-01,-3.4561709218932606
TCGA-ZP-A9D1-01,-0.2391922791838639
TCGA-22-5481-01,5.824621056328977
TCGA-DX-A3UE-01,-2.483901046030099
TCGA-DD-AADU-01,-1.2891079405585004
TCGA-AR-A24X-01,-3.17170156136243
TCGA-BJ-A45D-01,-3.2230492390343386
TCGA-FP-8210-01,-3.4561709218932606
TCGA-QG-A5Z2-01,13.802795176427399
TCGA-DJ-A3V4-01,-2.537419630892732
TCGA-HB-A5W3-01,-2.6390035621026082
TCGA-D6-8569-01,0.549768666958747
TCGA-2A-AAYO-01,-1.3904515274355844
TCGA-E2-A1IE-01,-1.1799085230863604
TCGA-G9-6364-01,-2.861396877247626
TCGA-G4-6294-01,1.5392462957681252
TCGA-2G-AAFL-01,-3.028992055589617
TCGA-NA-A4R1-01,-0.17749835653511536
TCGA-66-2769-01,6.82541352351392
TCGA-FD-A3B5-01,-0.06901723281945067
TCGA-4Z-AA80-01,2.2810999008568222
TCGA-78-7167-01,0.6349478299430302
TCGA-78-8662-01,18.158242613551007
TCGA-CF-A3MF-01,-3.010455395123908
TCGA-4V-A9QL-01,-3.4561709218932606
TCGA-C5-A1M7-01,-1.086047482417527
TCGA-DU-8165-01,-1.1551674059739105
TCGA-86-8585-01,14.883723698081779
TCGA-RQ-AAAT-01,-0.5068673441212613
TCGA-50-6591-01,-0.4373920638147741
TCGA-BP-4985-01,-1.0806436938554094
TCGA-WK-A8XX-01,-2.3793121536024286
TCGA-AO-A128-01,6.972679927926283
TCGA-AR-A24T-01,-2.1412796228583852
TCGA-ET-A4KQ-01,-3.154396027245857
TCGA-QG-A5Z1-01,0.041897174515920774
TCGA-BR-A4PD-01,3.2923495039564545
TCGA-BH-A1F2-01,-1.4798343873598478
TCGA-QQ-A5VC-01,-0.6560276229719341
TCGA-G9-6371-01,-3.315995552654151
TCGA-DX-A7EF-01,-2.845962465989294
TCGA-EM-A4FH-01,-3.4561709218932606
TCGA-KU-A66S-01,8.657498137720943
TCGA-D8-A1J9-01,0.6893497561372619
TCGA-Q1-A5R2-01,5.634784148938407
TCGA-IB-AAUR-01,-3.4561709218932606
TCGA-2X-A9D5-01,-3.4561709218932606
TCGA-DD-AADY-01,-0.1942777454232795
TCGA-HU-A4GT-01,16.354555825851698
TCGA-HT-7692-01,-2.4075179192378315
TCGA-CF-A3MI-01,-2.0059031256095423
TCGA-MP-A4TK-01,3.9366831395000967
TCGA-B0-5099-01,-1.9263679305532655
TCGA-G4-6628-01,23.915190465092227
TCGA-G2-A3IE-01,2.2530952771423105
TCGA-EK-A3GJ-01,0.4097758800773615
TCGA-77-7338-01,0.7565194495893671
TCGA-EM-A22K-01,-3.4561709218932606
TCGA-E2-A150-01,-0.8453674379843921
TCGA-AR-A251-01,0.7033981980742263
TCGA-UD-AAC6-01,-2.915328474219966
TCGA-SR-A6MX-01,-2.8790825093054635
TCGA-TQ-A7RM-01,-1.455513494631562
TCGA-CI-6624-01,5.279375070673857
TCGA-BQ-7053-01,-2.8663933570525013
TCGA-DG-A2KH-01,-1.6394710152683933
TCGA-D5-6534-01,0.8450394080894846
TCGA-VS-A8EB-01,-2.2952811087731613
TCGA-V4-A9F1-01,-3.4561709218932606
TCGA-FY-A40L-01,-3.235090420063882
TCGA-AF-5654-01,0.6588016923749002
TCGA-4Z-AA84-01,3.9564196255098083
TCGA-55-7570-01,6.545253601808213
TCGA-78-7163-01,-2.726567189635573
TCGA-2Y-A9GS-01,-1.1879364720351249
TCGA-ZU-A8S4-01,-0.9534564391651763
TCGA-DU-8161-01,-2.4395646543574614
TCGA-F1-6874-01,9.456029375258415
TCGA-D8-A1JE-01,-2.0540685272843464
TCGA-ZF-A9R2-01,1.7429393916396765
TCGA-CG-5717-01,0.5264013846648945
TCGA-LN-A9FP-01,7.213184380390829
TCGA-JY-A6FB-01,-0.6586249514940216
TCGA-LP-A4AX-01,-1.9002148556640575
TCGA-HV-A7OP-01,-0.18098642844348894
TCGA-2G-AALG-01,-3.4561709218932606
TCGA-HC-A6AN-01,-2.272425273826793
TCGA-05-4417-01,4.719614750391113
TCGA-78-8655-01,0.22155361053443592
TCGA-97-7554-01,7.307239758265842
TCGA-DD-AADN-01,-1.2485101162980319
TCGA-BB-8601-01,-1.652175445861558
TCGA-KN-8431-01,-3.2622436570789617
TCGA-P5-A736-01,-2.0021852175844423
TCGA-CN-A497-01,5.6325096795497736
TCGA-EL-A4K9-01,-3.2207201779802657
TCGA-BQ-7045-01,-2.4340496200030435
TCGA-KL-8336-01,-2.116321688972556
TCGA-IN-A7NU-01,0.048503039729203085
TCGA-RC-A7SK-01,-1.1192791966504292
TCGA-EO-A3AS-01,-0.7009429195072312
TCGA-AL-3472-01,-1.9183819909288327
TCGA-WK-A8XS-01,-2.4809746110653608
TCGA-J8-A3YE-01,-2.5628970644558486
TCGA-C8-A274-01,1.3181005111787654
TCGA-EM-A3FP-01,-3.4561709218932606
TCGA-BH-A5IZ-01,-1.4621954303118783
TCGA-49-4505-01,5.577390595459335
TCGA-LB-A8F3-01,-2.800013079508154
TCGA-EJ-5518-01,-2.313898615704629
TCGA-B8-A54I-01,-2.5890217330249077
TCGA-D7-A748-01,-2.6813136449742316
TCGA-WB-A80Y-01,-3.260744468310318
TCGA-DX-A8BT-01,-0.6394334853965674
TCGA-W5-AA2Z-01,-2.7860974223590445
TCGA-D6-A6EN-01,-1.0220472932812052
TCGA-CV-7414-01,3.2551812272497105
TCGA-PC-A5DN-01,-1.3519113628456716
TCGA-DU-6401-01,-2.0974064274235316
TCGA-IG-A51D-01,1.247324443307441
TCGA-DX-A6YZ-01,-1.5250794675318153
TCGA-2G-AAGO-01,-2.7018572861243424
TCGA-22-5489-01,3.9279005520588015
TCGA-DK-A6AV-01,0.5548325322892721
TCGA-ZB-A96P-01,-3.4561709218932606
TCGA-HT-A74H-01,-0.8245364305293258
TCGA-G7-A8LC-01,-3.4561709218932606
TCGA-XF-A9SH-01,-2.175109237298762
TCGA-CR-7372-01,-1.5198234460791533
TCGA-VQ-A91K-01,17.568147236187308
TCGA-B6-A40B-01,-2.4620044643964665
TCGA-41-2571-01,-2.566202500408526
TCGA-AR-A0U2-01,-1.9077550419330485
TCGA-33-AASJ-01,1.5756524940268966
TCGA-BR-6453-01,3.251338711417476
TCGA-DM-A1DB-01,0.18045890135219422
TCGA-HF-7136-01,-1.7768447211069645
TCGA-2Z-A9J1-01,-2.496005417018212
TCGA-TT-A6YN-01,-3.4561709218932606
TCGA-DK-AA6W-01,3.426221958803059
TCGA-QR-A6H6-01,-3.195041935506252
TCGA-G7-6793-01,-3.4561709218932606
TCGA-23-1110-01,0.3777848017313572
TCGA-IB-7644-01,-2.977252016472965
TCGA-P4-A5E7-01,-1.942888354977382
TCGA-CV-A465-01,-2.575121352678879
TCGA-R3-A69X-01,1.4894682286830097
TCGA-FE-A232-01,-3.033110494088909
TCGA-3A-A9I7-01,-2.849283413189249
TCGA-BR-4253-01,-0.9334656382713059
TCGA-TQ-A7RV-01,-2.5911549961412623
TCGA-BQ-7058-01,-2.1652204187158444
TCGA-IN-A6RJ-01,2.7297717108421895
TCGA-2G-AAH8-01,-2.5094756881879827
TCGA-B6-A0IH-01,-2.813799298104519
TCGA-A6-5659-01,2.1889207949179714
TCGA-BR-6563-01,-1.1065575248471642
TCGA-D8-A27K-01,-2.721565935224644
TCGA-CD-8525-01,-0.8582938567709709
TCGA-DX-A8BO-01,-2.3556892216299943
TCGA-S7-A7WT-01,-1.8439866926772615
TCGA-MJ-A68H-01,-2.674806324625221
TCGA-E9-A5FK-01,-3.1220311553706064
TCGA-V4-A9EY-01,-2.779555843343304
TCGA-EW-A1PB-01,-0.923647893173124
TCGA-22-0944-01,0.6459216260828075
TCGA-BH-A0E9-01,-3.127069234411631
TCGA-86-8669-01,0.19066927342313203
TCGA-A1-A0SE-01,-1.4757728110977748
TCGA-BR-6803-01,-3.040127156520931
TCGA-14-0781-01,-1.148728242146388
TCGA-HT-7483-01,-2.9007213677655805
TCGA-EJ-5505-01,-3.211542413191367
TCGA-FD-A3B6-01,3.4665195232244432
TCGA-ZF-AA5P-01,-2.518989522531899
TCGA-SG-A849-01,-2.486124127437578
TCGA-E9-A1NH-01,-3.2604931736940586
TCGA-X7-A8D6-01,-3.4561709218932606
TCGA-VS-A94Z-01,8.504135963109565
TCGA-EM-A3AP-01,-3.4561709218932606
TCGA-EW-A2FW-01,-2.5925423223464685
TCGA-CD-8530-01,1.2358888245907267
TCGA-CJ-4902-01,-1.3531176106673757
TCGA-3G-AB19-01,-3.249637600740594
TCGA-2G-AAGC-01,-2.955148053307182
TCGA-DW-7840-01,-3.006113515428009
TCGA-GU-A42Q-01,-0.842939713045899
TCGA-CC-A1HT-01,1.8384255741799758
TCGA-77-8156-01,2.404117861903369
TCGA-DJ-A2PP-01,-3.2230492390343386
TCGA-G3-AAUZ-01,-1.2971045578046103
TCGA-CX-7085-01,-1.000199538795958
TCGA-77-8153-01,2.2110796891262594
TCGA-BR-6457-01,0.40093648780830327
TCGA-B0-5117-01,-2.351039575436432
TCGA-HF-7132-01,17.70147091547092
TCGA-A6-5660-01,-0.539179864042467
TCGA-DJ-A1QG-01,-3.4561709218932606
TCGA-V4-A9EU-01,-3.218184371478322
TCGA-CZ-5467-01,-2.1785361062122686
TCGA-SC-A6LP-01,-2.5859874019471643
TCGA-HT-7620-01,-2.869881886627362
TCGA-2G-AAH3-01,-3.245106806283655
TCGA-HT-7480-01,-2.4049233051418724
TCGA-ET-A25O-01,-3.155135982600566
TCGA-06-0157-01,-0.3794439445416087
TCGA-BR-8592-01,-0.9119081525575331
TCGA-BR-8295-01,-1.4420353764620355
TCGA-CM-5862-01,-0.0645269126073499
TCGA-D7-A6F0-01,1.4652015390519584
TCGA-2G-AAG7-01,-2.9593963608180185
TCGA-S9-A7J0-01,-2.674678627393115
TCGA-WC-A87U-01,-3.2680197929667294
TCGA-B1-5398-01,-2.3103417615607498
TCGA-X7-A8DE-01,-3.2042045239835084
TCGA-B7-5816-01,13.762793043044521
TCGA-B8-A54F-01,-3.4561709218932606
TCGA-G3-AAV6-01,-1.0097833619127121
TCGA-BJ-A3PU-01,-3.236690941835108
TCGA-BB-4227-01,-0.05053672952366263
TCGA-55-8208-01,4.4615862396372
TCGA-EY-A5W2-01,8.201745075035623
TCGA-2G-AAF6-01,-2.7856011876092786
TCGA-PG-A6IB-01,6.349427910329083
TCGA-XK-AAJA-01,-2.081592826570806
TCGA-F4-6805-01,-0.7887287611276547
TCGA-12-3653-01,-2.5743317036713838
TCGA-DX-AB2H-01,-3.318517749195526
TCGA-IS-A3K7-01,-0.7489716022916612
TCGA-A2-A1G0-01,-2.7391538881877646
TCGA-WX-AA46-01,-0.9038597505124122
TCGA-2G-AAGT-01,-3.3025758654416393
TCGA-E8-A415-01,-3.158961678013689
TCGA-B8-5546-01,-2.793504341788952
TCGA-BK-A6W4-01,-2.0178339286329763
TCGA-TM-A84Q-01,-1.373009349521056
TCGA-QS-A8F1-01,-1.799005099347228
TCGA-DD-A73F-01,-2.0052768660625273
TCGA-CG-5721-01,45.94171485049779
TCGA-HQ-A2OF-01,0.9479596831075989
TCGA-76-4926-01,-2.347386771240557
TCGA-UZ-A9PN-01,-3.0374189497166206
TCGA-75-6206-01,-0.352360668904226
TCGA-D8-A1XZ-01,-1.2680018782151885
TCGA-A3-3370-01,-2.6571744494878633
TCGA-J4-A67Q-01,-3.0587123731895955
TCGA-55-6971-01,-1.4510684125612108
TCGA-05-4410-01,20.964361444375935
TCGA-BR-8487-01,31.930970238939548
TCGA-26-5133-01,-2.686536081115992
TCGA-VD-AA8O-01,-3.0298323980096082
TCGA-FF-8041-01,-0.448403205102723
TCGA-EO-A3AV-01,45.79938878986857
TCGA-IM-A3U2-01,-2.7741843837236915
TCGA-EU-5904-01,-1.5653991048425153
TCGA-55-8207-01,4.048400074385358
TCGA-EJ-5514-01,-2.504999411391445
TCGA-38-4625-01,10.041985937678518
TCGA-OL-A5DA-01,-0.9034475789709626
TCGA-R6-A6L6-01,-1.8898268142043309
TCGA-A7-A5ZV-01,0.4023803781262568
TCGA-LL-A50Y-01,-2.655002995881311
TCGA-06-2562-01,-1.266842769030249
TCGA-UN-AAZ9-01,-2.024002285658968
TCGA-BR-7707-01,13.744453313344023
TCGA-KM-8639-01,-3.0845909563361724
TCGA-AX-A3FT-01,13.189268761658996
TCGA-BP-5007-01,-3.2557302502868817
TCGA-EJ-7794-01,-1.776859688215604
TCGA-KS-A41J-01,-3.1908841096165115
TCGA-A3-3374-01,-3.242126883461485
TCGA-CK-4951-01,28.980137738034298
TCGA-BP-5180-01,-2.488797773894682
TCGA-EY-A2OQ-01,-2.6575079377774977
TCGA-D7-6524-01,-0.7938076024946614
TCGA-F4-6704-01,-0.9020873053317711
TCGA-A5-A7WK-01,-1.4643261322740373
TCGA-CZ-5984-01,-3.04735062351589
TCGA-55-6968-01,8.603809546316457
TCGA-ZJ-AAXB-01,-0.932787445409068
TCGA-CN-A49A-01,-0.42088245896517407
TCGA-BH-A0BP-01,1.709630317751738
TCGA-2F-A9KR-01,1.459555320926607
TCGA-ET-A2N3-01,-3.4561709218932606
TCGA-B3-4103-01,-2.8888199620877297
TCGA-FY-A3ON-01,-3.3869082808926256
TCGA-RY-A847-01,-2.2867545251919545
TCGA-CF-A5U8-01,-2.2729446029343023
TCGA-BR-A44T-01,-2.7325949251818953
TCGA-3X-AAVC-01,-1.9350328653170905
TCGA-EJ-5517-01,-3.4561709218932606
TCGA-BK-A0CA-01,-0.5014406392343798
TCGA-CJ-4634-01,-1.822714017528943
TCGA-CW-5581-01,-2.8712936219546523
TCGA-66-2727-01,2.1640709744939386
TCGA-BR-8284-01,3.581558687876582
TCGA-HC-A8D0-01,-3.075189686297723
TCGA-CG-5725-01,-1.5441555102828146
TCGA-AR-A1AK-01,-1.2885209111711835
TCGA-HU-A4GX-01,13.870855309296548
TCGA-WZ-A8D5-01,-3.4561709218932606
TCGA-5R-AA1D-01,-3.1510692977580663
TCGA-DD-AACF-01,0.3239906677120166
TCGA-BT-A20R-01,4.068119211748895
TCGA-G9-6338-01,-3.1535886561559945
TCGA-98-A53C-01,-3.4561709218932606
TCGA-CK-6751-01,-0.02902843808568966
TCGA-22-0940-01,2.3935319233439887
TCGA-DD-AAE7-01,0.11799469821977634
TCGA-E9-A22G-01,-1.5758237997501576
TCGA-E8-A44M-01,-3.4561709218932606
TCGA-TQ-A7RQ-01,-3.0012706316989144
TCGA-AC-A2QH-01,-2.557349565619713
TCGA-90-7964-01,7.665091626300231
TCGA-L4-A4E5-01,7.1250084913999485
TCGA-L5-A4OE-01,4.685171665611356
TCGA-L5-A8NM-01,15.891526853864741
TCGA-SN-A84X-01,-3.17170156136243
TCGA-DZ-6135-01,-3.0109642340705376
TCGA-EX-A1H6-01,0.3102777840541905
TCGA-58-8393-01,1.2142180787351875
TCGA-63-A5MS-01,7.466893960996268
TCGA-AD-A5EJ-01,15.071293055703451
TCGA-A3-3378-01,-1.4472972787788254
TCGA-BR-A4J7-01,-2.0382569742749026
TCGA-TQ-A7RW-01,-2.307609151537749
TCGA-EM-A3FQ-01,-3.2554337562604885
TCGA-D7-6520-01,-0.02077808474935496
TCGA-CJ-5683-01,-1.340722646607388
TCGA-CA-6716-01,2.908566406491295
TCGA-DX-A48L-01,-1.8279022985442437
TCGA-XF-AAML-01,5.940831875685816
TCGA-ZJ-AAXF-01,-1.8190550065697697
TCGA-HU-8604-01,3.8560307537819325
TCGA-N5-A4RJ-01,-1.6017646892639912
TCGA-77-A5GF-01,1.1989690685617906
TCGA-BP-5202-01,-2.0234781125840398
TCGA-E2-A576-01,-1.6390995375304753
TCGA-DD-AAE4-01,-2.5880503721192034
TCGA-3A-A9IC-01,-1.2322900965173653
TCGA-93-7347-01,0.3585651726417191
TCGA-EJ-5506-01,-3.1144034736604924
TCGA-FG-8191-01,-2.371745092485891
TCGA-CW-5585-01,-1.9530300298730068
TCGA-E1-A7YW-01,-2.5362512481981114
TCGA-62-A471-01,-1.5259914791329867
TCGA-97-8177-01,-2.2821203868849276
TCGA-CX-7082-01,-1.328578341245408
TCGA-OL-A66N-01,-3.4561709218932606
TCGA-SR-A6MT-01,-3.4561709218932606
TCGA-KR-A7K2-01,-1.8332231622502437
TCGA-78-7160-01,-2.4141842372938154
TCGA-ZB-A963-01,-3.4561709218932606
TCGA-A2-A1FV-01,-2.6846342023567007
TCGA-QQ-A5V2-01,-3.4561709218932606
TCGA-B8-4619-01,-2.897772281876314
TCGA-VP-A878-01,-1.7011935624413899
TCGA-LG-A9QC-01,-2.6400507740085994
TCGA-KU-A6H7-01,-1.6278814367676027
TCGA-43-7658-01,3.397577312171199
TCGA-DB-5278-01,-3.3557404101164123
TCGA-KP-A3W3-01,-1.9595501433460774
TCGA-B3-3925-01,-2.0194395559312426
TCGA-GV-A3QK-01,-0.04774284422829779
TCGA-E1-A7YS-01,-1.532589975068633
TCGA-G9-6379-01,-3.252690417291566
TCGA-EM-A3FJ-01,-3.3869082808926256
TCGA-97-7938-01,5.568564663424062
TCGA-C8-A1HM-01,3.473304232611265
TCGA-SP-A6QF-01,-3.1296170697215366
TCGA-5P-A9KA-01,-2.0483929484303927
TCGA-21-1083-01,12.571103734157042
TCGA-DD-AAD2-01,0.35933279274942304
TCGA-E7-A6MD-01,7.315323119306931
TCGA-VS-A9UM-01,-0.5320808306196818
TCGA-DD-A39W-01,-2.8368942512026747
TCGA-BR-8384-01,-0.03134403086610198
TCGA-D8-A1JT-01,-2.4763465956224375
TCGA-G6-A8L7-01,-1.2481513721790154
TCGA-66-2755-01,4.122369325145007
TCGA-BL-A0C8-01,-0.7652993482894195
TCGA-DX-AB2O-01,-1.9683668969681802
TCGA-DX-A7EQ-01,-1.6058265133628784
TCGA-XD-AAUL-01,-2.652560720593874
TCGA-IW-A3M5-01,-2.150275868720692
TCGA-GJ-A6C0-01,-2.7107916037713076
TCGA-E2-A56Z-01,-2.666255385703973
TCGA-2A-AAYF-01,-2.828359311934729
TCGA-G9-6333-01,-3.054761299858768
TCGA-HT-7695-01,-3.3557404101164123
TCGA-A7-A13E-01,-2.0916009364047583
TCGA-DU-7012-01,-1.64090165498562
TCGA-RX-A8JQ-01,-2.935781102145509
TCGA-BB-A6UM-01,-1.7234925884139753
TCGA-F4-6806-01,0.3118718855107591
TCGA-SL-A6J9-01,-2.1133198400328808
TCGA-IZ-8196-01,-1.7552043980920689
TCGA-HT-7879-01,-2.6730543320982254
TCGA-BK-A139-01,0.48067097217391724
TCGA-FD-A6TG-01,7.011839542381297
TCGA-O2-A52N-01,7.870200552290499
TCGA-DU-A7TC-01,-2.2577984122681176
TCGA-CJ-5681-01,-2.9085097908489836
TCGA-22-4607-01,-2.7211289565122887
TCGA-DD-A39X-01,-1.9207289004307146
TCGA-CH-5789-01,-3.4561709218932606
TCGA-69-8253-01,2.088865653744334
TCGA-DX-A6YQ-01,-2.278515810645027
TCGA-CV-7411-01,0.3066301955897596
TCGA-DJ-A13P-01,-3.217149039978992
TCGA-AT-A5NU-01,-2.448368555468295
TCGA-FY-A3W9-01,-2.9780546105340617
TCGA-BH-A1FM-01,-1.559840012998296
TCGA-EJ-A46D-01,-3.0906022014798222
TCGA-JY-A93E-01,0.887321204973366
TCGA-YL-A8SI-01,-2.201771396177921
TCGA-D5-6531-01,2.118180143194235
TCGA-VN-A88K-01,-2.941016391184868
TCGA-VS-A8EH-01,-1.7063682475698578
TCGA-5U-AB0F-01,-3.4561709218932606
TCGA-GU-A766-01,0.3617096111448618
TCGA-PR-A5PG-01,-3.2900786355637655
TCGA-2J-AABA-01,-0.8230510844352706
TCGA-LN-A7HV-01,-1.490041253214967
TCGA-78-7159-01,3.904411887360238
TCGA-ET-A40S-01,-3.289327741907584
TCGA-DM-A1D9-01,-0.21136136813683673
TCGA-W2-A7HE-01,-3.2208737960936724
TCGA-27-2521-01,-1.8424103491840387
TCGA-A3-3311-01,-2.5336717395699835
TCGA-HD-8224-01,-0.9264964580837196
TCGA-DM-A0XF-01,1.603582547998573
TCGA-A1-A0SM-01,-2.937330684446062
TCGA-CC-A8HT-01,3.727338912358175
TCGA-KK-A8I8-01,-3.2899804341332
TCGA-DX-A6BH-01,-3.4561709218932606
TCGA-HT-7680-01,-3.4561709218932606
TCGA-DB-A4X9-01,-2.9251129679182513
TCGA-V1-A8MF-01,-1.8213257489380235
TCGA-EL-A3CN-01,-3.155135982600566
TCGA-SR-A6N0-01,-3.281086977186576
TCGA-CN-4730-01,-1.5358494812151282
TCGA-OR-A5JB-01,4.579309548568195
TCGA-ET-A3DW-01,-3.3869082808926256
TCGA-2G-AAHL-01,-3.4561709218932606
TCGA-43-2578-01,5.061737999447383
TCGA-33-6738-01,3.508992025926992
TCGA-AQ-A04H-01,-1.6471642906951203
TCGA-HZ-A49I-01,-0.8734449181992536
TCGA-BT-A20Q-01,0.8040741398247443
TCGA-BI-A0VR-01,-0.45210853491542724
TCGA-PJ-A5Z8-01,-1.7618755795613645
TCGA-ZG-A9KY-01,-2.129695360427731
TCGA-MT-A67F-01,3.9541528116270355
TCGA-HZ-8001-01,-0.7933917805401678
TCGA-97-7937-01,8.664613387567933
TCGA-CJ-4901-01,-1.1409776476401023
TCGA-BQ-5891-01,-1.9459903296770287
TCGA-EL-A3GO-01,-3.2198970079306797
TCGA-AZ-6603-01,0.13194968680731728
TCGA-LL-A6FP-01,-2.208505496593576
TCGA-A2-A0T5-01,-3.1739954946981856
TCGA-VQ-A8E7-01,-0.5490840131494956
TCGA-63-A5MP-01,2.9344613679191593
TCGA-EA-A5FO-01,-0.9513636479830742
TCGA-K6-A3WQ-01,-2.173157361862973
TCGA-BR-6454-01,0.5405924545661581
TCGA-CC-A5UE-01,-0.07897751795195668
TCGA-VN-A88O-01,-3.091990780572969
TCGA-EJ-5502-01,-3.4561709218932606
TCGA-TQ-A7RI-01,-3.1541718679309114
TCGA-DR-A0ZM-01,13.122099401253148
TCGA-NH-A5IV-01,27.9763065552209
TCGA-33-4589-01,-0.7353612503352677
TCGA-XF-A9T4-01,-3.24934754427874
TCGA-MA-AA43-01,-0.9843081426628856
TCGA-44-2656-01,14.78418215619805
TCGA-J2-A4AD-01,6.412154539683096
TCGA-A2-A25B-01,1.0903043286085023
TCGA-A6-6651-01,-0.25887459121750894
TCGA-97-A4LX-01,2.011891445957458
TCGA-E2-A1IO-01,-2.863753564132107
TCGA-A2-A3XW-01,-3.4561709218932606
TCGA-GD-A6C6-01,3.151158159895278
TCGA-KL-8328-01,-2.777002048570831
TCGA-2A-AAYU-01,-2.7408231949725343
TCGA-TM-A7CA-01,-1.2604414984882546
TCGA-CA-6715-01,-2.134913477740665
TCGA-C5-A7UC-01,-1.9669475381409154
TCGA-A1-A0SI-01,0.14489819221515085
TCGA-YU-A90Q-01,-3.2539222395629803
TCGA-XE-AAOB-01,-3.1474796481651124
TCGA-CJ-4643-01,-1.6906271451701638
TCGA-62-A46P-01,4.969452735122257
TCGA-QH-A86X-01,-3.110723461545787
TCGA-B8-A54E-01,-1.8349978557929907
TCGA-C5-A7XC-01,-0.35803958744451914
TCGA-CL-5917-01,-1.7782274934404794
TCGA-B6-A0RP-01,-0.8905525100132228
TCGA-DU-A76R-01,-2.6170649059202
TCGA-DH-5144-01,-3.1012883420471593
TCGA-DV-A4VX-01,-2.4029070907133603
TCGA-KM-8442-01,-3.2653711313288443
TCGA-ZH-A8Y1-01,-1.8026091979307943
TCGA-LG-A9QD-01,0.14563041275542896
TCGA-2H-A9GK-01,1.8498856704059647
TCGA-CM-6674-01,11.332161445160683
TCGA-CC-A7IK-01,3.451823543702486
TCGA-P4-A5EB-01,0.17923661057952253
TCGA-DX-A3LY-01,-2.325239671318322
TCGA-CV-A6JZ-01,0.7878971123338027
TCGA-E2-A14N-01,-1.8744270424505065
TCGA-B9-5156-01,-2.0552677493194267
TCGA-BQ-5887-01,-3.022564421735356
TCGA-85-7844-01,4.094638733596042
TCGA-2G-AAKM-01,-3.4561709218932606
TCGA-G6-A8L8-01,-2.644982751448312
TCGA-D7-6822-01,5.91419330999037
TCGA-D5-6932-01,3.0516494079511296
TCGA-RD-A8N2-01,-3.4561709218932606
TCGA-FA-A6HN-01,-0.5511301401298733
TCGA-UZ-A9PU-01,-1.369515644695037
TCGA-CD-5799-01,-2.748375489716601
TCGA-AJ-A5DW-01,38.1352006917945
TCGA-GS-A9TY-01,-0.13751900309284643
TCGA-KS-A4IC-01,-3.3869082808926256
TCGA-55-7728-01,0.6080620857942455
TCGA-A1-A0SB-01,-2.9547143630635295
TCGA-EM-A1YD-01,-3.300374100725026
TCGA-LN-A49S-01,1.078655082500531
TCGA-BP-5196-01,-2.5772395829229664
TCGA-49-4510-01,-2.479747005300929
TCGA-2Z-A9JI-01,-3.2444404564825517
TCGA-OR-A5JY-01,-1.310247603204169
TCGA-2G-AAHC-01,-2.1953700972831567
TCGA-CV-A6JT-01,-0.8360192629150708
TCGA-VS-A8QH-01,-0.05239225077493417
TCGA-BR-6852-01,14.353294054567662
TCGA-CV-7089-01,1.5368644166300267
TCGA-FY-A3WA-01,-3.4561709218932606
TCGA-A6-6137-01,1.2773162474374733
TCGA-B8-5552-01,-3.287832760558881
TCGA-LP-A5U3-01,-2.4833913357991344
TCGA-55-A493-01,3.4722798665038725
TCGA-F1-A448-01,7.198255327084073
TCGA-MP-A4TE-01,0.6373379376906514
TCGA-BH-A0DP-01,-3.0731835842886612
TCGA-18-4721-01,2.5987332365465825
TCGA-WN-A9G9-01,-1.7980509684052828
TCGA-66-2765-01,-0.2034705162370161
TCGA-41-5651-01,-0.3125836847388386
TCGA-RD-A8N9-01,-0.3843521431009154
TCGA-CC-5264-01,-2.0700138479835295
TCGA-E1-A7Z2-01,-2.5749086470507017
TCGA-DU-A5TP-01,-2.619795166687557
TCGA-LN-A4A6-01,-1.0443694510708428
TCGA-DM-A28M-01,-0.7121879243005431
TCGA-06-0210-01,-1.5633830613320128
TCGA-44-2659-01,9.88033832370954
TCGA-D6-A6ES-01,1.6326375262624873
TCGA-DD-AAC9-01,-2.00282401987554
TCGA-75-7030-01,-2.8359755783004297
TCGA-YL-A8SF-01,-3.2862550178280876
TCGA-MO-A47P-01,-3.2561918601844204
TCGA-KK-A8IJ-01,-1.9386927892202728
TCGA-B5-A5OD-01,-1.9014225565220668
