,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
PPAPDC1B,-0.06916010585006574,0.14988347109057099,-1.2936649355805981e-05,-0.00012222777871024094,1.168046527187752e-06,0.23146858747035473,-3.944854138060548e-07,-0.003238173939370751,-0.019241525709925853,0.00027436354632092694,0.00011317816101332859,-5.411277420639079e-07,-0.18585439863479677,0.027235087182716586,0.01551392656258997,-0.015278957764216337
RPS20P22,-0.06653442993385315,0.14983984498038122,-2.7494953194822774e-05,-7.528672861730242e-05,-4.3695528480384656e-07,0.232290885900743,1.4929966042301448e-07,-0.004614375344712651,-0.019874934240887192,6.590792662713103e-06,1.6551420332510634e-05,-2.2624508759631287e-06,-0.17279455921643627,0.028400918482110443,0.01935591773105395,-0.014768957863071829
BAG4,-0.07046856322115902,0.14949805124420057,0.0002609210782329038,-0.00011521430260391409,5.5464578854725035e-06,0.23081032991751732,-5.834297297974646e-08,-0.004189345766412505,-0.017831067188563244,0.006288256460954137,1.7785740762726848e-05,6.249471851202214e-08,-0.1902664814410182,0.025730723815701847,0.015372275572185037,-0.014013421359129714
ASH2L,-0.0718214912241612,0.1501967074229036,1.3648680456130753e-05,6.3183794756454795e-06,3.515429750462562e-06,0.22804816101316516,1.8984495665087244e-07,-0.002733885946532413,-0.017066486590770362,0.0076119140336802,-2.6782738505811527e-06,-8.281288659398596e-08,-0.19357434371886104,0.02597608602249896,0.012302245808922236,-0.012212429371873721
GPR124,-0.07801334277047854,0.15111921655480312,-4.16178570200014e-05,8.175456221788186e-05,1.075076810312633e-06,0.2122625759895008,-1.7774203223630487e-09,-0.00043419947832262155,-0.012549988048210458,0.008976391376525015,-6.936592562101707e-05,0.000162731968139415,-0.19038641541720985,0.02513225072896556,0.005223011932122782,-0.006899884946589573
LSM1,-0.07123194942231627,0.1497325254861062,5.6228915059241167e-05,-7.900394634053724e-06,4.451601092959171e-06,0.2305432539552627,-5.31897525859938e-07,-0.003657815292127418,-0.01783034377661636,0.006737300581582486,2.8202966174345713e-06,2.2694105818764476e-07,-0.1903464085187911,0.02650269966750108,0.014783111104434319,-0.014127299843664622
EIF4EBP1,-0.07284526491699715,0.15055603084398175,-9.817024551950526e-06,-2.56647518673151e-06,1.2003736784747234e-06,0.2248952550834494,1.651578355090643e-07,-0.0027139371758289088,-0.017123802564279953,0.008520671319076436,1.6012361593144233e-05,9.29626490782464e-06,-0.19286726223094167,0.027183350062635305,0.011115717539709904,-0.01030077288856351
STAR,-0.07214053591369707,0.15036616923881108,-1.2176051809880344e-06,-1.395006983303074e-05,3.020601833009894e-06,0.22863139831777501,-1.975489838889517e-07,-0.0029723052622067643,-0.01754993613540179,0.006768542969935538,8.964529572172424e-06,1.064354996757487e-07,-0.19323054358306185,0.025725315301231847,0.01427418172120672,-0.012413895635207775
ERLIN2,-0.07949290254486933,0.15134508818071382,-4.190001998262972e-05,3.723885739548651e-05,-2.5280377570135154e-08,0.2104049202868282,5.190730459770953e-07,-0.0002456464707297015,-0.011866020779972975,0.010203510122296356,-0.0002774712908334026,0.0013162650683956588,-0.18600280198988758,0.023911575042941825,0.0012041744211543162,-0.0039408930376300675
RAB11FIP1,-0.07680190091231201,0.1513374543375822,-0.0001415086430091995,6.8860202189603e-05,3.005280543961036e-08,0.2161760302645491,-1.2032796350550234e-07,-0.0028622516557532326,-0.014565851705817399,0.008696317316736764,-5.4949859030986e-06,8.62755306867551e-06,-0.19024286972127596,0.026091087521236147,0.007892830500423052,-0.009571237486105631
PROSC,-0.07962469911165532,0.15145238201978675,-6.0722583735502724e-05,5.616105500998798e-05,1.312161190489424e-06,0.21026031149458407,3.5700958301456475e-07,-0.0003003740731150069,-0.011908716655337503,0.00930262426036136,-0.00016485804758823122,0.001426589303288707,-0.18884688194464405,0.025059341570481473,0.00045013870464438656,-0.0020433436788725627
BRF2,-0.07790720342582597,0.15141075966276105,-7.834172809485577e-05,4.9290809164559715e-05,1.0511782936486323e-06,0.2148766374782689,-1.3438028981610842e-07,-0.0020828064787878505,-0.014134160340619767,0.009089233443924089,-6.727393018273891e-06,8.836099376230895e-05,-0.18943948732583019,0.024509659762885785,0.0069021278344942975,-0.008737867895293466
ADRB3,-0.07527387594226453,0.15104186344544054,-0.00014936581242244956,4.354498004770909e-05,1.0539497702329348e-06,0.22122157644011625,1.6780921551638535e-07,-0.003370215520176236,-0.016176322210992744,0.009341605823981339,2.943652071278644e-05,0.0017188775644193857,-0.1917281311384909,0.027579344531459903,0.010083552013887023,-0.011513769927367683
ZNF703,-0.08021940674943168,0.1507208678348514,-0.00025677229373886255,7.709095611172573e-05,-7.979599613601842e-07,0.2079365025315897,1.096589337533038e-06,-0.00011271886471356295,-0.01002328577030362,0.010134656914169609,-0.000534890742292491,0.000732653646652609,-0.18171643061177023,0.024226519112107048,0.0011025547963787205,-0.002391240471526283
GOT1L1,-0.07663254126913902,0.1508290533156692,-0.00016858269235227934,2.5218080588128704e-06,3.0297080439097727e-06,0.2195581755862673,-4.7177774245176594e-07,-0.0032915081520585566,-0.015443473134478925,0.008378718804374824,-1.2480438812526948e-05,0.0010195488422698295,-0.1921703567912992,0.025817153444843224,0.008988501689357935,-0.01070788777417629
TACC1,-0.06686388497079801,0.149070304099489,6.767694928065198e-05,2.8242773095650107e-05,-1.062929275672507e-05,0.2309452947599222,2.5914171317899045e-07,-0.005843096192025729,-0.02064452757393201,9.981075757903977e-05,-2.1267530095416867e-05,-2.4126221746276806e-07,-0.13329387396041076,0.02620010187497923,0.016161220626586145,-0.007534467959435378
RN7SL709P,-0.07792085484288576,0.15168207806907788,-0.0005344953169839434,9.285706612348076e-05,1.3089035961836306e-06,0.2166881228916738,-1.7918153200347407e-07,-0.002234135278759565,-0.014726085702358718,0.008016808489097223,-8.985971953695953e-06,3.183897826966904e-05,-0.191365000013992,0.02522042202496491,0.007854310191216374,-0.008123656447177
PLEKHA2,-0.06717428380266226,0.15012642551778324,5.3195820251948965e-05,0.00019806383682917183,-2.1542371793014546e-05,0.22902415044312333,-3.65344791713871e-08,-0.006550552972524377,-0.020120373966217898,3.089797043420427e-06,-8.064579176052146e-05,4.2118609372736603e-07,-0.1171858502260433,0.024514085521826757,0.012289143137767947,-0.006121233590148776
ADAM9,-0.0684402160647123,0.14915734049748247,0.0025538050858401073,0.00023882901409582049,-0.0002769985108215294,0.2284487431268473,1.7958000638795538e-07,-0.0058722405787405806,-0.02168933706616453,8.900693355072663e-07,-7.999590474730443e-05,-1.965895724264105e-06,-0.09989456476359401,0.020126851655617155,0.011277999944647468,-0.001250460497605475
KCNU1,-0.10127454231005185,0.1560394739064212,-0.007652984991705154,1.6205804563072965e-07,1.83629357543053e-06,0.16791238167427536,2.9580111631627047e-06,-0.00044101095606062247,0.00016840634512375833,0.00020494395830107293,-7.022026458589074e-05,-1.0158670730351053e-06,-0.1349687496099437,0.010861981602122876,-0.016252007572496105,0.003539285019634322
ADAM32,-0.06846477492137663,0.14968673188743564,0.0022735788271441627,0.00025743788928919134,-0.0009155509259149817,0.22737552855586832,-3.296678325669363e-07,-0.005940880614535827,-0.021106270884610027,-4.507083890256078e-06,-0.00011651187796116049,-1.3292740757063524e-06,-0.09429926303910154,0.01891437515670352,0.010619291346791621,-0.0025047676225078024
HTRA4,-0.06863771177522561,0.15047721576170137,0.000605253143307036,0.0004824083809745,-7.500501116325861e-05,0.22756831622077944,2.541735845460702e-07,-0.006784774300740931,-0.020005374541927735,9.719264785028717e-07,-5.1007054080614405e-05,-6.124344361134915e-07,-0.11023394249428992,0.021852512163757255,0.012893463578488838,-0.0028352008512678014
TM2D2,-0.06888950831949296,0.1504672701647435,0.0011646858259854996,0.0004228790666202842,-6.601290696471594e-05,0.2266259968688323,1.3616030843604078e-07,-0.006726915389143939,-0.021351913299580614,6.361923927736684e-07,-6.132643854018807e-05,-6.977324394589063e-07,-0.10799614658671995,0.02146251542873013,0.011672284333724357,-0.0011435257325040954
SNORD38|ENSG00000207199.1,-0.06884001613839241,0.1509050339329496,0.0014014442327606059,0.00019170806304040071,-0.000182942842941649,0.22644215317200944,4.020165984268136e-07,-0.007492294880472223,-0.020788220280846967,6.746008246279814e-07,-2.1219107903593576e-05,-1.0836186501164488e-06,-0.10297972435396453,0.019460759484515682,0.01155617835150936,-0.0011158644724188576
ADAM5,-0.07020481002661601,0.14987234810920588,0.003801241793605475,0.000879943114691725,-1.1369649052164464e-05,0.22534522766245776,5.402360387707654e-07,-0.006898027721505004,-0.019166568060109152,-1.6772886209822764e-06,6.897214802332286e-05,1.4160446755940331e-06,-0.07579630247039637,0.012356435954295314,0.0037730459509376806,-0.0004760466245088006
ADAM18,-0.06800369893333473,0.14900116378248424,0.00315855149185474,0.0002127808381365655,-6.303466760419716e-06,0.22512478361452137,-3.978152009111423e-07,-0.0052374249013137615,-0.01862026268427945,-6.612036268324063e-07,0.00010241522895589363,3.7834571577419252e-06,-0.055444307361521235,0.004951306603993659,0.0024377635972691373,-8.221287356912493e-05
NAALADL2,0.2037394141889666,0.11595447168787024,-0.11322548704085843,-0.0007160556397423872,-1.0823077325489429e-06,-7.238379010775501e-05,-0.01398421687222295,1.2695737016210077e-05,0.001391125031348328,5.5301893797082175e-06,0.032743372121579815,-7.337987295965935e-06,1.529374819418367e-05,-1.377385857787443e-06,4.750770451719745e-06,-0.001336988573438393
ADAM3A,-0.07054885516117226,0.15072969073605227,0.0023104846648908713,0.0004678633712898745,-8.444338903198818e-06,0.22500782931451482,-1.620948665369979e-07,-0.0036574914819691518,-0.019026468745648,-3.424696413535065e-06,0.0001223402503435171,1.4668326045384275e-06,-0.07014095247216548,0.011272943135319395,0.004915299421704209,-0.0002925875030636569
RNA5SP264,-0.10630290361505051,0.15733216123647437,-0.009170963367030474,-9.689005916467659e-06,9.873995683955739e-06,0.15802776486054215,8.64015667474459e-07,-0.00020900856698218318,0.0058772240366093435,5.512993387065446e-05,-2.906954813737702e-05,-1.940604732468704e-06,-0.1275497348072857,0.002285438037545902,-0.02304536742070961,0.010367711473045528
ADAM2,-0.06716689845019667,0.14986613167751325,0.005166741182160286,9.164808524808474e-05,-8.793702308271476e-05,0.2259299805936644,7.687228014905379e-08,-0.005888662336893402,-0.01840357036954503,-4.648391729401319e-06,0.0004019609909396682,-1.1360955731895896e-06,-0.03612806041248681,0.0002678778237606434,0.0010520530106848454,-6.120668641198232e-06
IDO2,-0.06824102192749434,0.15020854281686694,0.006078689944179801,0.00043019437348105127,-0.00014207673089068338,0.22282964753491014,-7.524415065585147e-08,-0.0062043590023842755,-0.016178913927488395,-2.7624402256996637e-06,0.0011696519680259993,1.0237135903730498e-06,-0.008934848823131432,3.838720749016543e-06,4.170133743127763e-05,2.077363309575258e-05
ZMAT4,-0.06163997416178878,0.14807278691571846,0.011090472458629626,0.0032512325096147173,-8.955155244977833e-06,0.22705438863361957,4.865763785800033e-07,-0.005076058108279776,-0.017731134430553148,-7.560629810622101e-06,2.334476838816213e-05,1.04541148602675e-05,0.06274980372839027,-0.0007224736199949339,-2.2246990660021796e-05,3.255395756326116e-05
IDO1,-0.06857790222571217,0.15049378233200084,0.004581996887951191,0.00021241046354841806,-3.9880035135791904e-05,0.2236617400999726,1.3188849079181474e-07,-0.006347169999664903,-0.01699577676846168,-4.6930775447664105e-06,0.0007185154995128268,3.174608191872381e-06,-0.01734861361839508,1.6394492351176775e-05,2.3435591693249056e-05,5.256910761332448e-05
WWOX,-0.01814069012569109,-0.00016330031206939968,-0.023339462153502608,-0.025775920942311126,-9.628785199329862e-05,-0.0025434711874194804,0.027051276257897397,-0.0038116110500760977,0.0009780303509489003,0.0004259159361113391,0.0027440286559883057,0.00016664496337414763,-0.000193119153140112,0.0009143497294168474,0.012625982861465025,0.0006007096095592833
C8orf4,-0.06943939790033007,0.1495373221309915,0.007409778783444153,0.000912196598566822,-2.9616315782948644e-05,0.2214894582867604,6.465554889058707e-05,-0.005944259120339827,-0.015548752021617469,-4.074784290657212e-06,5.851080813216602e-05,2.4044825062921343e-06,0.0006985614026189685,-1.8785184458974253e-06,-6.209184824067545e-05,2.2044244754277664e-05
PTPRD,-0.020063615424755203,-0.00048395312980836406,-7.156178233779657e-05,-0.00013194680435858882,0.26549887037521636,0.002105047416414675,-0.0017994256562769958,-0.0028643043690910045,-0.00024316936752772681,-1.8470776148597535e-05,-2.047984898709206e-05,-0.07039990612467473,-5.1886795190581985e-05,-2.2684710311237846e-05,-0.00029299742245310475,8.95196369076365e-05
ANK1,-0.04986322999897551,0.1457604537787598,0.019776178344731464,0.0030201822924943397,-3.4425362432656714e-06,0.23233582819321924,5.181410425449229e-08,-0.004108046203059906,-0.017948207765584822,-2.2695987124705592e-06,-5.460757085449337e-05,-3.6354465356762824e-06,0.17408166287658228,-0.020215854568394368,0.00029204925999884397,0.0004991763762632906
UNC5D,-0.1324280088207977,0.1590590945644403,-0.015159221971760992,0.0012994403110415202,-4.347843734081209e-07,0.10752669068079881,2.6526506973925144e-06,0.00018765826770886156,0.023682968500159763,2.2445347394831932e-05,8.436057818232702e-05,4.863004718938792e-06,-0.08501448431278996,-9.138560097711244e-06,-0.050942839948529,0.035088084352733015
RN7SKP201,-0.12154418575930306,0.15847494955218647,-0.013226079514416301,0.000945745032540036,5.951125710954575e-05,0.13392621498898372,4.433213435799559e-06,-4.3594028677150894e-05,0.01370153106196121,6.198462157172665e-06,1.8080963705972267e-06,-9.653664740175838e-06,-0.10066731795029644,0.0001135870380450731,-0.038326973502996686,0.02194564254304373
RNA5SP251,-0.20338912652164473,0.15912284592819095,-0.040211479370318264,0.014274327239819255,-7.65398667150563e-06,-0.03368692604424489,-2.636643840211927e-05,-0.00038342788560337117,-0.04015203326157052,-0.011215886367240089,0.0014589899947960129,3.2289811280257647e-06,-0.00498258369394161,-0.0014439845110892783,-0.011419096830668335,0.0031329698119460835
KAT6A,-0.0490914441938473,0.14587908557071683,0.021396497305141843,0.004035373800601036,-8.096985248459476e-07,0.23281298136123216,7.578562242375604e-07,-0.004277957816919642,-0.01842920658212534,-4.216931895092771e-06,-3.1461569197071503e-06,-1.1082629421806426e-05,0.18871786533697413,-0.023573939716964122,0.0018115596292091985,0.0001435820182653183
NRG1,-0.1698595202658269,0.16681546738415656,-0.02894794680094745,0.003711962163781841,1.9224107866777285e-07,0.029979170895311137,-0.0001484646077281275,-4.362947251235966e-05,0.05368064608358029,5.4251900022409044e-05,0.004783197588959916,-7.180407484921873e-09,-0.019849552091651367,2.483689501141601e-06,-0.0814186074884787,0.08452519701628791
AGPAT6,-0.05587171564010945,0.1469262184699785,0.018442574164995756,0.0053210450836949485,-6.043742607921454e-06,0.23189870727778392,-5.545964479860798e-07,-0.004576882424198369,-0.016625103120148952,2.0666087644090427e-06,1.32214646078393e-05,-1.3475814504794978e-06,0.15159169690670787,-0.01938602122521583,-1.0591883977910423e-05,5.9932776865936694e-05
SGCZ,-0.20291629297290187,0.1721805590478995,-0.043444456134512886,0.017464035348259962,-6.234946099648154e-05,-0.03676706780710045,-3.7965366909665663e-07,-0.005638866611268832,-0.0010293611452857551,1.118722900442849e-06,3.529755859653663e-05,-3.111360001290689e-06,0.00038534236999437726,-2.9481141540488248e-06,0.03457730100279839,-0.03382369497663539
RN7SL149P,-0.05245625662464237,0.14639717711244557,0.019869246420416802,0.0036469281594879,-5.0470170274357165e-06,0.23189699969038588,1.1309422151565226e-07,-0.0045746134051142815,-0.017686330182573526,-9.098274468575452e-07,-4.99671599669293e-05,-2.9941084210961677e-06,0.17291656110799306,-0.021659698526732395,1.3230488212516486e-05,0.00043782558888519346
GOLGA7,-0.0577961235206103,0.1482643325534143,0.016672056898221887,0.006120001225915903,-1.1361411903275506e-05,0.23045962891909308,-4.0142301508593783e-07,-0.00473903974228353,-0.015617058499990273,-1.0058241734926717e-06,0.0001163830473556364,-2.2821621231821526e-06,0.1370731849328577,-0.01759312360463999,-1.8494581660521146e-05,0.00033732592896257296
MIR486,-0.055468463442441725,0.14721984843816355,0.018217168377524087,0.005205526992542617,-8.230884270074677e-06,0.23220802539264088,-9.500294530514247e-07,-0.004042513267982188,-0.01792268509204524,-9.563987092180243e-07,8.769701201492006e-06,-2.515860344186546e-06,0.15668547933759322,-0.018782827647913076,-2.9724173679013067e-06,4.421053943985037e-05
GINS4,-0.05768261978339545,0.1483410170397269,0.017429600252790462,0.005539728889369818,-1.082595120022587e-05,0.2311257123632589,6.942613449535023e-09,-0.004691964789863618,-0.015602021076468842,-2.5467863825911132e-06,9.508174827880755e-05,-1.8871029352310325e-06,0.13790957593020295,-0.017842871578750176,-2.542360558667029e-05,0.00024448678453592866
SFRP1,-0.059762758242219396,0.1495032346662496,0.015298092242796539,0.003922925840279817,2.7759137122348244e-06,0.22857491541880942,-1.3098943432204404e-07,-0.005502708176071204,-0.015525836887427692,2.1621218300619107e-06,8.559749499666712e-05,-2.9132643105142185e-06,0.11114894109635123,-0.015031496902383054,-1.894455080612377e-05,0.00024442870299073646
SNORD112|ENSG00000238966.1,-0.05021920373768626,0.14583975248600287,0.021442862814508065,0.005051328110073966,-8.817811942439645e-07,0.23338364965258224,2.3529427596001643e-07,-0.004805992413539952,-0.017882092311733995,-2.8865631992203934e-06,-3.204545046350074e-06,-7.350182190457701e-07,0.19060904859235486,-0.024152469813340134,0.003629192639303618,4.291485566793159e-05
MIR548AO,-0.06024563119581842,0.14969808135151536,0.01486883372611493,0.003909616791255539,2.19632293802976e-06,0.22826348229575666,-2.800534175883571e-07,-0.005167525209765162,-0.015428702077560025,1.7396919477153754e-06,3.8603400774795596e-05,-3.2157039856624542e-06,0.10871904269962213,-0.014719389783118637,-1.611527255077524e-05,0.00024407122185197147
AP3M2,-0.04967208778449772,0.14642478047851604,0.023082808306256263,0.004282103015939948,-2.3843402380602866e-06,0.2341674954813819,1.4827967758664863e-07,-0.00494772269655093,-0.01844089715936185,-0.000454557727648874,-2.3908296893490204e-06,3.5060651652725477e-07,0.1970727128577796,-0.025302848221716034,0.0025972058408016033,9.901829407130876e-05
SNORD65|ENSG00000238936.1,-0.05870294314223713,0.14915825736310592,0.015412858431445386,0.00559125818007154,-1.7581173747043054e-06,0.22983050436857227,-2.69261494995606e-07,-0.004596748021223824,-0.015286103207742973,-9.814943733690655e-06,7.199803495891914e-05,-4.088784353078021e-06,0.12752647960659877,-0.0159332094255748,-4.549496878144126e-05,0.0001615806107508481
PLAT,-0.049229298228697364,0.14660581961187438,0.02259770888226738,0.004516037306393393,-2.3181918172864928e-06,0.23388378809162244,1.3085978071636413e-07,-0.005009031950720716,-0.019184889166750024,-3.7919014819775805e-05,-1.0253101041689155e-06,5.779551420789909e-07,0.200027377295386,-0.026910279967546177,0.0002138007280757091,1.2791857163440707e-05
ERICH1,-0.19619685632217843,0.1614624132129329,-0.03729639086104394,0.00986177969511285,1.5273249848239582e-05,-0.031151105819217838,-4.276621539060417e-05,-1.893546173964571e-05,-0.036740167602966146,4.057548191156546e-05,-2.100486028630092e-05,-7.759433358355895e-07,-0.0001951560363137812,-9.584614390581495e-05,-0.011996194718280432,0.0063851683217985835
FBXO25,-0.19591144977705693,0.16162874823126755,-0.03695345605070807,0.009542876730292605,2.082137138755168e-05,-0.03120031281847514,-4.609931109449302e-05,-2.7031529446202316e-05,-0.03631218901790116,2.000396739564291e-05,-3.2564300157780015e-05,-2.166670180440281e-06,-9.736240151949969e-05,-9.15853658614423e-05,-0.0122554847257953,0.0030680270273809834
OR4F21,-0.19591144977705693,0.16162874823126755,-0.03695345605070807,0.009542876730292605,2.082137138755168e-05,-0.03120031281847514,-4.609931109449302e-05,-2.7031529446202316e-05,-0.03631218901790116,2.000396739564291e-05,-3.2564300157780015e-05,-2.166670180440281e-06,-9.736240151949969e-05,-9.15853658614423e-05,-0.0122554847257953,0.0030680270273809834
RPL23AP53,-0.19591144977705693,0.16162874823126755,-0.03695345605070807,0.009542876730292605,2.082137138755168e-05,-0.03120031281847514,-4.609931109449302e-05,-2.7031529446202316e-05,-0.03631218901790116,2.000396739564291e-05,-3.2564300157780015e-05,-2.166670180440281e-06,-9.736240151949969e-05,-9.15853658614423e-05,-0.0122554847257953,0.0030680270273809834
TDRP,-0.19591144977705693,0.16162874823126755,-0.03695345605070807,0.009542876730292605,2.082137138755168e-05,-0.03120031281847514,-4.609931109449302e-05,-2.7031529446202316e-05,-0.03631218901790116,2.000396739564291e-05,-3.2564300157780015e-05,-2.166670180440281e-06,-9.736240151949969e-05,-9.15853658614423e-05,-0.0122554847257953,0.0030680270273809834
ZNF596,-0.19591144977705693,0.16162874823126755,-0.03695345605070807,0.009542876730292605,2.082137138755168e-05,-0.03120031281847514,-4.609931109449302e-05,-2.7031529446202316e-05,-0.03631218901790116,2.000396739564291e-05,-3.2564300157780015e-05,-2.166670180440281e-06,-9.736240151949969e-05,-9.15853658614423e-05,-0.0122554847257953,0.0030680270273809834
GATA4,-0.20430526485452552,0.17505400868572196,-0.04163508168118774,0.01609187263223393,-0.0041527381443200225,-0.037749901805878984,0.0009497912976933998,-0.0002745170081058947,-0.03507934503559975,2.6497263237798642e-05,-1.4722509913653792e-05,-6.4618423485164195e-06,5.1673805936216816e-05,3.804347071557936e-07,0.011775261707330823,-0.012473388416278982
IKBKB,-0.05009199574221545,0.147436027566872,0.023632621451624303,0.003274515413434838,-5.0593327648735585e-06,0.23240777917738056,-3.31217389672495e-08,-0.005244888499954787,-0.019006664923527018,8.875219430867621e-08,6.132558942061652e-06,2.286100409238242e-06,0.2045873000620738,-0.02814168094318993,-5.032621717067695e-06,1.0292919461160849e-05
NEIL2,-0.20467850203955815,0.17417086409841784,-0.041782315967849294,0.01604788597390871,-0.004566358518074395,-0.037736581665193385,9.857366727058124e-05,-0.00048660876043431266,-0.03463755695510865,1.6681500685850183e-05,-6.699483554000542e-06,-6.13190936857367e-06,3.544083927894951e-05,-1.754826966643359e-07,0.010666424466680436,-0.0128841775861347
SLC20A2,-0.04856250622269836,0.14607666729289873,0.025492842092219983,0.003211874978697979,-1.6337179579805596e-06,0.23061707243671592,-1.3586138373837418e-06,-0.007228180524399806,-0.01921680610048128,-5.742696490348112e-06,0.0016371431949715365,2.1057938792883952e-07,0.20167830432487416,-0.028486412079491246,-8.195444650275937e-06,-1.4679080594452383e-05
C8orf49,-0.20447646981777765,0.17441337086129957,-0.04152802790688401,0.015910211786984933,-0.004083661197120773,-0.037609509232188545,8.620638161604923e-05,-0.0005241422967050941,-0.034308804805500595,1.725341117639649e-05,-7.954325045079787e-06,-5.361918946837207e-06,7.089434035300052e-05,3.389577847456436e-07,0.011039699709242637,-0.013106620645597044
CTSB,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
DEFB130|ENSG00000232948.1,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
DEFB130|ENSG00000233050.1,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
DEFB134,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
DEFB135,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
DEFB136,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
FAM66A,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
FAM66D,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
FAM86B1,-0.20601845088854873,0.17511999502466033,-0.042417094815020005,0.015926482848289358,-0.002723137157154884,-0.03893202321517813,2.4240515163398318e-05,-0.0002574548221071577,-0.031538596633972606,8.299837181845968e-05,-1.2174286481650738e-07,-2.4881274996027432e-05,6.07507319422932e-06,1.0679869185060693e-06,0.017215072313825512,-0.015282661658293506
FAM86B2,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
FDFT1,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
RNA5SP253,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
RNA5SP254,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
USP17L2,-0.20601845088854875,0.17511999502466033,-0.04241709481502001,0.01592648284828938,-0.002723137157154887,-0.03893202321517811,2.4240515163398094e-05,-0.00025745482210715525,-0.03153859663397262,8.299837181846185e-05,-1.217428648166512e-07,-2.4881274996027324e-05,6.075073194229446e-06,1.067986918506027e-06,0.017215072313825512,-0.015282661658293506
